,userId,cluster,content,dfm,fm,knn,lightgcn,mf,ngcf
488,489,"['What Happened Was...', 'Rules of Attraction, The', 'Love Exposure (Ai No Mukidashi)', 'Stunt Man, The', 'Beat the Devil', 'Casanova', 'Sisterhood of the Traveling Pants 2, The', 'Days of Thunder', 'House of Flying Daggers (Shi mian mai fu)', 'Bellflower']","[""School of Flesh, The (École de la chair, L')"", 'High School Musical 2', 'Picture Perfect', 'Cats', 'Nixon', 'Amen.', 'Two Days, One Night (Deux jours, une nuit)', 'The Importance of Being Earnest', 'Twilight Saga: New Moon, The', 'Escaflowne: The Movie (Escaflowne)']","['History of Future Folk, The', 'Cry, the Beloved Country', 'Tears for Sale', 'Day of the Jackal, The', 'Phantom Tollbooth, The', 'King of New York', 'Never Let Me Go', 'Where Eagles Dare', 'Roots', 'The Night Before']","['Incendies', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Town, The', 'Dersu Uzala', 'Hunt, The (Jagten)', 'Creature Comforts', 'Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)', 'Top Secret!', 'Living in Oblivion', ""All the President's Men""]","['Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Life Is Beautiful (La Vita è bella)', 'Kissing Jessica Stein', 'Requiem for a Dream', 'Dial M for Murder', 'Fargo', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', ""Rosemary's Baby"", 'Blade Runner']","['Forrest Gump', 'Apollo 13', 'Pretty Woman', 'Shrek', 'Babe', 'Jurassic Park', 'Beauty and the Beast', 'Home Alone', 'Pulp Fiction', 'Aladdin']","['Back to the Future Part III', 'Cinema Paradiso (Nuovo cinema Paradiso)', ""Amelie (Fabuleux destin d'Amélie Poulain, Le)"", 'Exorcist, The', 'Mary Poppins', 'Blow', 'Big Fish', 'E.T. the Extra-Terrestrial', 'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb', ""Rosemary's Baby""]","['Shawshank Redemption, The', 'Twelve Monkeys (a.k.a. 12 Monkeys)', 'Beauty and the Beast', 'Forrest Gump', 'Jurassic Park', 'Toy Story', 'Lion King, The', 'Batman', 'Mask, The', 'Pulp Fiction']"
489,490,"['Othello', 'Dangerous Minds', 'Cry, the Beloved Country', 'Restoration', 'Georgia', 'Home for the Holidays', ""Mr. Holland's Opus"", 'Boys of St. Vincent, The', 'Basketball Diaries, The', 'Awfully Big Adventure, An']","['Nixon', 'Butterfly (La lengua de las mariposas)', 'Fellini Satyricon', 'Anna and the King', '8 Mile', 'Jane Eyre', ""Man Bites Dog (C'est arrivé près de chez vous)"", 'Just Before I Go', 'Hostel: Part II', 'Switchback']","['Town Called Panic, A (Panique au village)', 'Lilies of the Field', 'In the Heat of the Night', 'Looking for Richard', 'Where Eagles Dare', 'A Pigeon Sat on a Branch Reflecting on Existence', 'District 13: Ultimatum (Banlieue 13 - Ultimatum)', 'Five Easy Pieces', 'Body Heat', 'World of Tomorrow']","['Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)', 'Witness for the Prosecution', 'Jules and Jim (Jules et Jim)', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Orphanage, The (Orfanato, El)', 'Celebration, The (Festen)', 'Logan', 'Town, The', ""All the President's Men"", 'Living in Oblivion']","['Pulp Fiction', 'Memento', 'Before Sunrise', 'Matrix, The', 'Crazy, Stupid, Love.', 'Prestige, The', 'Inception', 'Children of Men', 'Little Miss Sunshine', 'Three Colors: White (Trzy kolory: Bialy)']","['Forrest Gump', 'Silence of the Lambs, The', 'Pulp Fiction', 'Matrix, The', 'Fight Club', 'Inception', 'Seven (a.k.a. Se7en)', 'American Beauty', 'Kill Bill: Vol. 1', 'Memento']","['Memento', 'Prestige, The', 'Matrix, The', 'Three Colors: White (Trzy kolory: Bialy)', 'Pulp Fiction', 'Inception', 'Crazy, Stupid, Love.', 'Before Sunrise', 'Punch-Drunk Love', 'Little Miss Sunshine']","[""Bridget Jones's Diary"", 'Bruce Almighty', 'Crazy, Stupid, Love.', 'Finding Nemo', 'Titanic', 'Love Actually', 'Reader, The', 'In the Mood For Love (Fa yeung nin wa)', 'Melancholia', 'Dirty Dancing']"
490,491,"['Bird People in China, The (Chûgoku no chôjin)', 'Zoom', 'Wizards of Waverly Place: The Movie', 'Click', ""Kid in King Arthur's Court, A"", 'Goonies, The', 'Teenage Mutant Ninja Turtles III', ""Sorcerer's Apprentice, The"", 'Princess Bride, The', 'Librarian: Quest for the Spear, The']","['Shaggy D.A., The', 'Ace Ventura: When Nature Calls', 'Home Alone 3', 'Chronicles of Narnia: Prince Caspian, The', 'Thief of Bagdad, The', 'Living Out Loud', 'Hobbit: An Unexpected Journey, The', 'Jack the Giant Slayer', 'Andrew Dice Clay: Dice Rules', 'Twilight Saga: Breaking Dawn - Part 2, The']","['Battle for Haditha', 'Kramer vs. Kramer', 'Kite Runner, The', 'Lifeguard, The', ""Miracle of Morgan's Creek, The"", 'Great Expectations', 'Unfaithfully Yours', 'Are You Scared?', 'Sausage Party', '39 Steps, The']","['Deliverance', 'Cool Hand Luke', 'Sunset Blvd. (a.k.a. Sunset Boulevard)', 'Toy Story 3', ""Howl's Moving Castle (Hauru no ugoku shiro)"", 'I Am Sam', 'Hidden Figures', 'Louis C.K.: Hilarious', 'Departed, The', 'Contact High']","['Descendants, The', ""We're the Millers"", 'Ratatouille', 'Help, The', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Harry Potter and the Chamber of Secrets', 'Ice Age', 'Silver Linings Playbook', 'Love Actually', 'The Intern']","['Forrest Gump', 'Love Actually', 'Friends with Benefits', 'Notebook, The', 'Easy A', 'Holiday, The', 'Meet the Parents', 'Proposal, The', 'Titanic', 'Juno']","['Ice Age', 'Ratatouille', 'Pirates of the Caribbean: The Curse of the Black Pearl', 'Help, The', 'Love Actually', 'Descendants, The', ""We're the Millers"", 'Harry Potter and the Chamber of Secrets', 'Silver Linings Playbook', 'Ted']","['Pretty Woman', 'Forrest Gump', 'Bruce Almighty', ""Bridget Jones's Diary"", 'Titanic', 'Harry Potter and the Deathly Hallows: Part 2', 'Mask, The', '50 First Dates', 'Harry Potter and the Order of the Phoenix', 'Mary Poppins']"
491,492,"['Protector, The', 'Bronson', 'Hunting Party, The', 'Johnny English', 'Rookie, The', 'Masterminds', 'Accidental Spy, The (Dak miu mai shing)', 'A-Team, The', 'Collision Course', 'Gen-X Cops']","['Octagon, The', 'Ace Ventura: When Nature Calls', 'Matrix, The', 'Andrew Dice Clay: Dice Rules', 'Kingsman: The Secret Service', 'Road Trip', 'Lord of War', 'Home', 'Never Say Never Again', 'Doctor Who: Voyage Of The Damned']","[""Von Ryan's Express"", 'Survive Style 5+', 'Kagemusha', 'Soloist, The', 'Beyond Borders', 'Cry, the Beloved Country', 'Charly', 'Where Eagles Dare', 'Fighting Temptations, The', 'The Night Before']","['Batman: The Dark Knight Returns, Part 1', 'Watership Down', 'Taken 2', 'Reader, The', 'Venus', 'Louis C.K.: Hilarious', 'Living in Oblivion', 'Contact High', 'All of Me', 'Uncommon Valor']","['Godfather, The', 'Jerry Maguire', 'Sleepers', 'First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)', 'Primal Fear', 'Independence Day (a.k.a. ID4)', 'Hunchback of Notre Dame, The', 'Frighteners, The', 'Very Brady Sequel, A', 'Craft, The']","['Eraser', 'Broken Arrow', 'Down Periscope', 'Sudden Death', 'Father of the Bride Part II', 'Multiplicity', 'Juror, The', 'Twister', 'Executive Decision', 'Sgt. Bilko']","['Godfather, The', 'Jerry Maguire', 'Primal Fear', 'Frighteners, The', 'Very Brady Sequel, A', 'Sleepers', 'Independence Day (a.k.a. ID4)', 'Flipper', 'Craft, The', 'First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo)']","['Truth About Cats & Dogs, The', 'Twister', 'Star Trek: First Contact', 'Down Periscope', 'That Thing You Do!', 'Tin Cup', ""Dante's Peak"", 'Eraser', 'Ed', 'House Arrest']"
492,493,"['Getaway, The', 'City of God (Cidade de Deus)', 'Hunting Party, The', 'Daylight', 'Runaway Train', 'First Blood (Rambo: First Blood)', 'Towering Inferno, The', 'Left Behind: The Movie', 'The Count of Monte Cristo', 'K-19: The Widowmaker']","['To End All Wars', 'Hulk', 'Fireworks (Hana-bi)', 'Starsky & Hutch', 'Green Lantern', 'Baby Boy', 'Red Sonja', 'Nixon', 'Lawnmower Man 2: Beyond Cyberspace', 'Days of Thunder']","['Chinese Puzzle (Casse-tête chinois)', 'Tears for Sale', 'Red Flag', 'Where Eagles Dare', '9/11', 'Planes', ""Brother's Keeper"", 'Body Heat', 'Cry, the Beloved Country', 'Creature Comforts']","['Philadelphia Story, The', 'Arizona Dream', 'Mississippi Burning', 'Crumb', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Edge of Tomorrow', 'Room with a View, A', ""All the President's Men"", 'Living in Oblivion', 'Louis C.K.: Hilarious']","['Seven Samurai (Shichinin no samurai)', 'Full Metal Jacket', 'Braveheart', 'Cinema Paradiso (Nuovo cinema Paradiso)', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', 'Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)', 'Excalibur', 'Menace II Society', 'Batman', 'Village of the Damned']","['Star Wars: Episode VI - Return of the Jedi', 'Star Wars: Episode IV - A New Hope', 'Star Wars: Episode V - The Empire Strikes Back', 'Matrix, The', 'Terminator 2: Judgment Day', 'Best of the Best 3: No Turning Back', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Aliens', 'Face/Off', 'Indiana Jones and the Last Crusade']","['Seven Samurai (Shichinin no samurai)', 'Cinema Paradiso (Nuovo cinema Paradiso)', 'Braveheart', 'Full Metal Jacket', 'Crouching Tiger, Hidden Dragon (Wo hu cang long)', 'Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang)', 'Batman', 'Excalibur', 'Menace II Society', 'Village of the Damned']","['Star Wars: Episode IV - A New Hope', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Star Wars: Episode VI - Return of the Jedi', 'Terminator 2: Judgment Day', 'Patriot, The', 'Aliens', 'Rock, The', 'Star Wars: Episode V - The Empire Strikes Back', 'Jurassic Park', 'Alien']"
493,494,"['Day After Tomorrow, The', 'Sound of Thunder, A', 'Children of Men', 'Jumper', 'The Hunger Games', 'Jurassic World', 'Jurassic World: Fallen Kingdom', 'Postman, The', 'Planet of the Apes', 'THX 1138']","['Assembly (Ji jie hao)', 'Time Machine, The', 'Death Race 2000', ""Who'll Stop the Rain"", 'Redemption (Hummingbird)', 'Hulk', 'Hercules', 'Sharknado 4: The 4th Awakens', 'Thing from Another World, The', 'Hate (Haine, La)']","['King of New York', 'Power of One, The', 'Secret in Their Eyes, The (El secreto de sus ojos)', 'Beautiful Thing', 'Looking for Richard', 'Cry, the Beloved Country', 'Never Let Me Go', 'Where Eagles Dare', 'Body Heat', 'Creature Comforts']","['Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)', 'Witness for the Prosecution', 'Town, The', 'Living in Oblivion', 'Arizona Dream', 'Louis C.K.: Hilarious', 'Blow Out', 'Contact High', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', ""All the President's Men""]","['Lawrence of Arabia', 'Aliens', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Terminator 2: Judgment Day', 'Matrix, The', 'Dead Pool, The', 'Toy Story', 'Dear Wendy', 'Common Thread, A (a.k.a. Sequins) (Brodeuses)']","['Shawshank Redemption, The', 'Star Wars: Episode IV - A New Hope', 'Matrix, The', 'Forrest Gump', 'Braveheart', 'Silence of the Lambs, The', 'Terminator 2: Judgment Day', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Star Wars: Episode V - The Empire Strikes Back', 'Star Wars: Episode VI - Return of the Jedi']","['Lawrence of Arabia', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Matrix, The', 'Aliens', 'Terminator 2: Judgment Day', 'Dead Pool, The', 'Toy Story', 'Dear Wendy', 'Common Thread, A (a.k.a. Sequins) (Brodeuses)']","['Braveheart', 'Stargate', 'Jurassic Park', 'Terminator 2: Judgment Day', 'Fugitive, The', 'Mask, The', 'Silence of the Lambs, The', 'Die Hard', 'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Star Wars: Episode V - The Empire Strikes Back']"
494,495,"['Protector, The', 'Bronson', 'To Die For', 'Shallow Grave', 'Cherish', 'Poolhall Junkies', 'Matador, The', 'Rum Diary, The', 'Double, The', 'Wild Tales']","['The Infiltrator', 'Way We Were, The', 'Nixon', 'Hitchcock', 'Reversal of Fortune', 'Emma', 'Dukes of Hazzard, The', 'Dogville', 'Show Me Love (Fucking Åmål)', 'Ask the Dust']","['A Walk in the Woods', 'Jeff Ross Roasts Criminals: Live at Brazos County Jail', 'Chinese Puzzle (Casse-tête chinois)', 'Never Let Me Go', 'Red Flag', 'A Street Cat Named Bob', 'Creature Comforts', 'Planes', 'Tears for Sale', 'Cry, the Beloved Country']","['Captain America: The Winter Soldier', 'Finding Nemo', 'Cool Hand Luke', 'Arizona Dream', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'About Time', 'Princess and the Frog, The', 'Mississippi Burning', 'Contact High', 'Louis C.K.: Hilarious']","['Lincoln', 'Departed, The', 'Hurt Locker, The', 'Apocalypse Now', 'Matrix, The', 'Nightcrawler', 'Old Boy', 'Little Miss Sunshine', 'Clerks II', 'Still Alice']","['Shawshank Redemption, The', 'Forrest Gump', 'Inception', 'Dark Knight, The', 'Kill Bill: Vol. 1', 'Fight Club', 'Interstellar', 'Departed, The', 'Django Unchained', 'Social Network, The']","['Usual Suspects, The', 'Apocalypse Now', 'Departed, The', 'Nightcrawler', 'Hurt Locker, The', 'Guardians of the Galaxy', 'Old Boy', 'Sicario', 'Inglourious Basterds', 'The Martian']","['Fight Club', 'Silence of the Lambs, The', 'Shawshank Redemption, The', 'Matrix, The', 'Toy Story', 'Inception', ""Schindler's List"", 'Saving Private Ryan', 'Braveheart', 'Godfather, The']"
495,496,"['Palmetto', 'Pelican Brief, The', 'In the Cut', '21 Grams', 'Wild at Heart', 'Prime Suspect 2', 'Secret in Their Eyes, The (El secreto de sus ojos)', 'Suicide Kings', '11:14', 'Boxing Helena']","['Tsotsi', 'Dressed to Kill', 'Picture Bride (Bijo photo)', 'Need for Speed', 'Bicentennial Man', 'Irrational Man', 'Sinbad and the Eye of the Tiger', 'Excalibur', 'Clash of the Titans', ""Dragonheart 3: The Sorcerer's Curse""]","['Kagemusha', 'Snowman, The', 'Pat Garrett and Billy the Kid', 'Creature Comforts', 'Conjuring, The', 'Soloist, The', ""Brother's Keeper"", 'Rocket Singh: Salesman of the Year', 'Savior', 'Flesh and Bone']","['Town, The', 'South Park: Imaginationland', 'Arizona Dream', 'Blow Out', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', 'Louis C.K.: Hilarious', 'Contact High', ""All the President's Men"", 'Living in Oblivion', 'Sunset Blvd. (a.k.a. Sunset Boulevard)']","['Wallace & Gromit: The Best of Aardman Animation', 'Rear Window', 'Jason and the Argonauts', 'Brave', 'Toy Story', 'Lot Like Love, A', 'Mischief', 'Mysterious Skin', 'Crash', 'House of Wax']","['Misérables, Les', 'Jason and the Argonauts', 'Alfie', 'Rent', 'Lord of the Rings: The Fellowship of the Ring, The', 'Girl with a Pearl Earring', 'Her', 'No Strings Attached', 'King Arthur', 'Grand Budapest Hotel, The']","['Wallace & Gromit: The Best of Aardman Animation', 'Rear Window', 'Jason and the Argonauts', 'Brave', 'Toy Story', 'Lot Like Love, A', 'Mischief', 'Mysterious Skin', 'Crash', 'House of Wax']","['No Strings Attached', 'Godfather: Part II, The', 'X-Men: Days of Future Past', 'Jason and the Argonauts', 'Matrix, The', 'Guardians of the Galaxy', 'Captain America: The Winter Soldier', 'Incredibles 2', 'Rent', 'Shrek']"
496,497,"['To Die For', 'Shallow Grave', 'Cherish', 'Poolhall Junkies', 'Matador, The', 'Rum Diary, The', 'Double, The', 'Wild Tales', 'The Dressmaker', 'Out of Sight']","['Rope', 'Nixon', '5 to 7', 'Once Were Warriors', 'Let Me In', 'Upside Down', 'Tarzan', 'Very Long Engagement, A (Un long dimanche de fiançailles)', 'Invincible', 'Transcendence']","['Red Flag', ""Diary of a Country Priest (Journal d'un curé de campagne)"", 'Sword of Doom, The (Dai-bosatsu tôge)', 'Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)', 'Alien Contamination', 'Submarine', 'High and Low (Tengoku to jigoku)', 'History of Future Folk, The', 'Man of Aran', 'Teahouse of the August Moon, The']","['Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo)', 'Lolita', 'Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira)', 'The Way', 'Watership Down', 'The Amazing Spider-Man 2', 'Contact High', 'The Shape of Water', 'Living in Oblivion', 'Louis C.K.: Hilarious']","['Rear Window', 'Eternal Sunshine of the Spotless Mind', ""One Flew Over the Cuckoo's Nest"", 'Usual Suspects, The', 'Life Is Beautiful (La Vita è bella)', 'North by Northwest', 'Hunt, The (Jagten)', 'Whiplash', 'Shining, The', 'Good Will Hunting']","['Shawshank Redemption, The', 'Forrest Gump', 'Silence of the Lambs, The', 'Pulp Fiction', 'Inception', ""Schindler's List"", 'Usual Suspects, The', 'Godfather, The', 'Matrix, The', 'Fight Club']","['Eternal Sunshine of the Spotless Mind', 'Usual Suspects, The', 'North by Northwest', 'Good Will Hunting', 'Matrix, The', ""One Flew Over the Cuckoo's Nest"", 'Whiplash', 'Rear Window', 'Life Is Beautiful (La Vita è bella)', 'Taxi Driver']","['Shawshank Redemption, The', 'Silence of the Lambs, The', ""Schindler's List"", ""One Flew Over the Cuckoo's Nest"", 'Pulp Fiction', 'Godfather: Part II, The', 'Jurassic Park', 'American Beauty', 'Forrest Gump', 'Usual Suspects, The']"
497,498,"['Stunt Man, The', 'Hunting Party, The', 'Protector, The', 'Bronson', 'Cowboy Way, The', 'Palookaville', 'Last Dragon, The', 'Pink Cadillac', 'Nicotina', 'Lords of Dogtown']","['Nixon', 'Ace Ventura: When Nature Calls', 'Gods and Generals', 'Noah', 'Thirteen Days', 'Andrew Dice Clay: Dice Rules', 'Vacation', 'Green Mile, The', 'Producers, The', 'Run Fatboy Run']","['Body Heat', 'Cry, the Beloved Country', 'Planes', 'Creature Comforts', ""Brother's Keeper"", ""Von Ryan's Express"", 'The Night Before', 'Soloist, The', 'Bride Wars', 'Where Eagles Dare']","['Logan', 'Blow Out', 'Witness for the Prosecution', 'Orphanage, The (Orfanato, El)', 'Louis C.K.: Hilarious', 'Arizona Dream', 'Town, The', ""All the President's Men"", 'Living in Oblivion', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The']","['Shawshank Redemption, The', 'Batman Forever', 'Cliffhanger', 'Waterworld', 'Trip to the Moon, A (Voyage dans la lune, Le)', 'Kingdom of Heaven', 'Common Thread, A (a.k.a. Sequins) (Brodeuses)', 'Vampire Hunter D', 'Mischief', 'Mysterious Skin']","['Apollo 13', 'Batman', 'Forrest Gump', 'Braveheart', 'Dances with Wolves', 'Batman Forever', 'Ace Ventura: Pet Detective', 'Jurassic Park', 'Die Hard: With a Vengeance', 'Dumb & Dumber (Dumb and Dumber)']","['Shawshank Redemption, The', 'Cliffhanger', 'Batman Forever', 'Waterworld', 'Trip to the Moon, A (Voyage dans la lune, Le)', 'Kingdom of Heaven', 'Common Thread, A (a.k.a. Sequins) (Brodeuses)', 'Vampire Hunter D', 'Mischief', 'Mysterious Skin']","['Apollo 13', 'Jurassic Park', 'Silence of the Lambs, The', 'Braveheart', 'Ace Ventura: Pet Detective', 'Batman', 'Waterworld', 'Net, The', 'Forrest Gump', 'Sabrina']"
498,499,"['Surf Nazis Must Die', 'To Die For', 'Shallow Grave', 'Cherish', 'Poolhall Junkies', 'Matador, The', 'Rum Diary, The', 'Double, The', 'Wild Tales', 'The Dressmaker']","['Ace Ventura: When Nature Calls', 'Blues Brothers 2000', 'Nixon', 'A Man Called Blade', 'Vampires', 'Mute Witness', 'Beaches', 'Red River', 'Bowling for Columbine', 'Silverado']","['Charly', 'Cry, the Beloved Country', 'Kagemusha', 'Roots', 'Fighting Temptations, The', 'Secret in Their Eyes, The (El secreto de sus ojos)', 'The Night Before', 'Survive Style 5+', 'Where Eagles Dare', 'Soloist, The']","['Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)', 'Arizona Dream', 'Crumb', 'Living in Oblivion', 'Mississippi Burning', 'Finding Nemo', 'Louis C.K.: Hilarious', 'Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The', ""All the President's Men"", 'Contact High']","['Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Man Who Knew Too Much, The', 'Pale Rider', 'Blues Brothers, The', 'No Direction Home: Bob Dylan', 'Near Dark', ""I'm Not There"", 'Plan 9 from Outer Space', 'Rent', 'Tank Girl']","['Man Who Fell to Earth, The', ""I'm Not There"", 'Withnail & I', 'Man Who Knew Too Much, The', 'Near Dark', 'Pale Rider', 'Plan 9 from Outer Space', 'Hedwig and the Angry Inch', 'Cat Returns, The (Neko no ongaeshi)', 'Dracula']","['Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Blues Brothers, The', 'Near Dark', 'No Direction Home: Bob Dylan', 'Pale Rider', 'Man Who Knew Too Much, The', 'Plan 9 from Outer Space', 'Rent', ""I'm Not There"", 'Tank Girl']","['Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)', 'Butch Cassidy and the Sundance Kid', 'Near Dark', 'Hedwig and the Angry Inch', 'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)', 'Dracula', 'Apocalypse Now', 'Magnificent Seven, The', 'Army of Darkness', ""Pan's Labyrinth (Laberinto del fauno, El)""]"
